endTime,artistName,trackName,msPlayed
2022-09-14 21:06,Vancouver Sleep Clinic,Someone To Stay,254013
2022-09-14 21:11,Sadie Jean,WYD Now?,287017
2022-09-14 21:15,Daniel Caesar,Best Part (feat. H.E.R.),209831
2022-09-14 21:19,BFM Hits,Dixie Chicken,251637
2022-09-14 21:25,Drake,Lemon Pepper Freestyle (feat. Rick Ross),383036
2022-09-14 21:29,French The Kid,Broken Lives And Stolen Peds,219545
2022-09-14 21:36,Sleeping With Sirens,If You Can't Hang,442414
2022-09-14 21:39,Powfu,death bed (coffee for your head),173333
2022-09-14 21:43,DC,Bobby & Rowdy (feat. Knucks),261960
2022-09-14 21:46,Dave,Law Of Attraction (feat. Snoh Aalegra),181676
2022-09-14 21:50,The Cavemen.,Me You I,181301
2022-09-14 21:53,Kendrick Lamar,A.D.H.D,215509
2022-09-14 21:57,Tory Lanez,Still Waiting (feat. Trey Songz),255434
2022-09-14 22:00,Miley Cyrus,Prisoner (feat. Dua Lipa),169333
2022-09-14 22:03,Tion Wayne,IFTK,190684
2022-09-14 22:08,Ice Cube,It Was A Good Day,260000
2022-09-14 22:11,LAYCON,All over Me,165980
2022-09-14 22:14,Frankie Stew and Harvey Gunn,Tears on my Window,191129
2022-09-14 22:17,Nix Northwest,I Just Need an Early Night,207093
2022-09-14 22:17,Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,4341
2022-09-14 22:24,Passenger,Going Going Gone,159920
2022-09-14 22:26,Chris James,Not Angry,115996
2022-09-14 22:28,Michael Kiwanuka,Cold Little Heart - Radio Edit,103914
2022-09-14 22:35,Lagbaja,Never Far Away,385123
2022-09-14 22:36,Omah Lay,Understand,114280
2022-09-14 22:47,Hollow Coves,Coastline,623690
2022-09-14 22:50,Bazzi,I.F.L.Y.,165714
2022-09-14 22:53,King Six,These Days,168335
2022-09-14 22:56,2Pac,Ghetto Gospel,1066
2022-09-14 22:56,Sainté,No Love,189217
2022-09-14 22:56,Glass Animals,Heat Waves,2048
2022-09-14 22:56,Skiibii,Trenches,895
2022-09-14 22:56,Rihanna,We Found Love,917
2022-09-14 22:59,Jason Miyagi,Xannax,20889
2022-09-14 22:59,Show Dem Camp,Tropicana,405
2022-09-14 22:59,Jordy,A13,1962
2022-09-14 22:59,David Kushner,Mr. Forgettable,187293
2022-09-14 22:59,Niniola,I Did It (Bum Bum),896
2022-09-14 22:59,Souls Of Mischief,93 'Til Infinity - LP Instrumental,2474
2022-09-14 23:00,ADMT,Man Now,1322
2022-09-14 23:00,Mike Posner,Cooler Than Me - Single Mix,0
2022-09-14 23:00,Nix Northwest,See U In The Morning,0
2022-09-14 23:00,Liilz,Glad U Came (feat. ZieZie),618
2022-09-14 23:04,Nix Northwest,See U In The Morning,241875
2022-09-14 23:12,Big Pun,Still Not a Player (feat. Joe) - Radio Version,1173
2022-09-14 23:12,Joji,Your Man,1344
2022-09-14 23:12,Juice WRLD,Used To,1088
2022-09-14 23:12,BENJI PATTERSON,Lava Lamps,426
2022-09-14 23:12,347aidan,till the sun comes,1088
2022-09-14 23:12,Wale the Sage,Bleue,853
2022-09-14 23:12,Liilz,Glad U Came (feat. ZieZie),101070
2022-09-14 23:13,XXXTENTACION,Carry On,213
2022-09-14 23:17,Mut4y,Feeling U,2218
2022-09-14 23:17,Jinmi Adbuls,Long Distance,226176
2022-09-14 23:17,SHON,RUNAWAY,1557
2022-09-14 23:33,Jaywillz,Medicine,114517
2022-09-14 23:36,Candy Bleakz,Tikuku,168213
2022-09-14 23:38,Naïka,Head in the Clouds,157699
2022-09-14 23:56,Adam Christopher,Iris - Acoustic,621200
2022-09-14 23:56,Drake,Feel No Ways,2158
2022-09-15 00:00,Drake,Chicago Freestyle (feat. Giveon),220487
2022-09-15 00:04,BADBADNOTGOOD,Time Moves Slow,233241
2022-09-15 00:27,Timmies,Loosing Interest,117916
2022-09-15 00:34,Show Dem Camp,Do Me Nice,257684
2022-09-15 00:37,M.I. Abaga,Oil (feat. BNXN fka Buju),198556
2022-09-15 00:41,Kali Uchis,Loner,212000
2022-09-15 00:43,Future,PUFFIN ON ZOOTIEZ,172933
2022-09-15 00:47,Hans Zimmer,Cornfield Chase - Piano Version,207000
2022-09-15 00:50,Tommy Lefroy,Shoot,157801
2022-09-15 00:52,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,173381
2022-09-15 00:58,Joyner Lucas,I'm Sorry,349785
2022-09-15 01:03,Andra Day,Rise Up,253342
2022-09-15 01:06,Zai1k,Dump It Dummy (feat. 2rare),208539
2022-09-15 01:09,Emma Louise,Jungle,202907
2022-09-15 01:12,Young Jonn,Normally,151665
2022-09-15 01:14,Olamide,Julie,117551
2022-09-15 01:17,Fireboy DML,Adore (feat. Euro),201826
2022-09-15 01:20,BermudaCal,Novacaine,147096
2022-09-15 01:23,Miguel,Adorn,193146
2022-09-15 01:26,Juls,Blessed,188307
2022-09-15 01:30,BIA,LONDON (feat. J. Cole),250722
2022-09-15 01:34,SAINt JHN,Wedding Day,196302
2022-09-15 01:37,Barry Jhay,Aiye,224757
2022-09-15 01:41,JAE5,Propeller (feat. Dave & BNXN),204440
2022-09-15 01:44,Alec Benjamin,Water Fountain,218893
2022-09-15 01:48,SALES,Pope Is a Rockstar,187333
2022-09-15 07:38,Future,PUFFIN ON ZOOTIEZ,853
2022-09-15 07:38,Future,PUFFIN ON ZOOTIEZ,1429
2022-09-15 07:38,Juls,Blessed,597
2022-09-15 07:38,SAINt JHN,Wedding Day,746
2022-09-15 07:38,Gabzy,"Shoulda, Coulda, Woulda",21032
2022-09-15 07:38,Miguel,Adorn,618
2022-09-15 07:38,Olamide,Julie,597
2022-09-15 07:38,Emma Louise,Jungle,618
2022-09-15 07:38,BermudaCal,Novacaine,1173
2022-09-15 07:38,Fireboy DML,Adore (feat. Euro),576
2022-09-15 07:38,Zai1k,Dump It Dummy (feat. 2rare),960
2022-09-15 07:38,Barry Jhay,Aiye,874
2022-09-15 07:38,Joyner Lucas,I'm Sorry,703
2022-09-15 07:38,Andra Day,Rise Up,704
2022-09-15 07:38,Kali Uchis,Loner,9130
2022-09-15 07:38,Kali Uchis,Loner,725
2022-09-15 07:38,Young Jonn,Normally,554
2022-09-15 07:38,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,746
2022-09-15 07:38,BIA,LONDON (feat. J. Cole),768
2022-09-15 07:38,JAE5,Propeller (feat. Dave & BNXN),895
2022-09-15 07:38,SALES,Pope Is a Rockstar,1216
2022-09-15 07:38,Alec Benjamin,Water Fountain,853
2022-09-15 07:38,M.I. Abaga,Oil (feat. BNXN fka Buju),938
2022-09-15 07:38,Hans Zimmer,Cornfield Chase - Piano Version,1983
2022-09-15 07:38,Tommy Lefroy,Shoot,1450
2022-09-15 07:43,Hans Zimmer,Cornfield Chase - Piano Version,207000
2022-09-15 07:46,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,3841
2022-09-15 07:46,Tommy Lefroy,Shoot,157801
2022-09-15 12:33,Asake,Sunmomi,16025
2022-09-15 12:33,Asake,Reason (feat. Russ),131764
2022-09-15 12:34,Giveon,Still Your Best,10
2022-09-15 12:34,Reapz,Hood Favourite (Bando Basic),1000
2022-09-15 12:34,Phora,Sinner,870
2022-09-15 12:34,Ayra Starr,Away,0
2022-09-15 12:34,Warren G,Regulate - Remix Version,1340
2022-09-15 12:34,Powfu,I Can't Sleep,1040
2022-09-15 12:34,Shayne Orok,As It Was - Japanese Version,0
2022-09-15 12:34,NIKI,Oceans & Engines,720
2022-09-15 12:34,flora cash,You're Somebody Else,1040
2022-09-15 12:34,Asake,Dull,42550
2022-09-15 12:34,awfultune,I Met Sarah in the Bathroom,0
2022-09-15 12:34,Lil Tjay,Calling My Phone,0
2022-09-15 12:34,Filmore Beats,Losing Interest,930
2022-09-15 12:34,PsychoYP,MIDLIFE CRISIS,860
2022-09-15 12:34,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),860
2022-09-15 12:35,Lil Tjay,Calling My Phone,51210
2022-09-15 12:38,Ayra Starr,Away,169400
2022-09-15 12:41,Ajebutter22,King of Parole,196529
2022-09-15 12:42,Lil Tjay,Calling My Phone,1060
2022-09-15 12:42,Lil Wayne,She Will,33940
2022-09-15 12:42,Zaini,wherever you would call me,1430
2022-09-15 12:46,John Legend,Tonight (Best You Ever Had) (feat. Ludacris),239453
2022-09-15 12:50,Sam Smith,Lay Me Down,253208
2022-09-15 12:52,Miguel,Girl With The Tattoo Enter.lewd,102813
2022-09-15 12:53,King Six,These Days,87835
2022-09-16 09:39,Alabama 3,Woke Up This Morning,145322
2022-09-16 10:12,Alabama 3,Woke Up This Morning,197546
2022-09-16 10:17,Alabama 3,Woke Up This Morning,249240
2022-09-16 10:19,FKJ,Risk,101626
2022-09-16 10:23,Joji,SLOW DANCING IN THE DARK,1410
2022-09-16 10:23,Alabama 3,Woke Up This Morning,249240
2022-09-16 10:50,Alabama 3,Woke Up This Morning,624750
2022-09-16 10:51,Joji,SLOW DANCING IN THE DARK,31090
2022-09-16 10:55,The Game,Hate It Or Love It,2713
2022-09-16 10:55,Sadie Jean,WYD Now?,202676
2022-09-16 11:25,Sadie Jean,WYD Now?,415946
2022-09-16 11:28,Sadie Jean,WYD Now?,144666
2022-09-16 11:30,Sadie Jean,WYD Now?,144666
2022-09-16 11:33,Sadie Jean,WYD Now?,144666
2022-09-16 11:35,Sadie Jean,WYD Now?,144666
2022-09-16 11:38,Sadie Jean,WYD Now?,144666
2022-09-16 11:41,The Game,Hate It Or Love It,206400
2022-09-16 11:45,Rex Orange County,Television / So Far So Good,262600
2022-09-16 11:48,Dave,Law Of Attraction (feat. Snoh Aalegra),181676
2022-09-16 11:53,2Pac,Do For Love,281600
2022-09-16 11:55,Loyle Carner,Ottolenghi,1920
2022-09-16 11:55,Frank Ocean,Provider,93213
2022-09-16 11:58,Kanye West,24,197898
2022-09-16 12:01,Tevin Terrell,Be Forreal,177057
2022-09-16 12:06,Miguel,coffee,286573
2022-09-16 12:10,Lil Wayne,How To Love,240306
2022-09-16 12:16,Drake,Tie That Binds,336005
2022-09-16 12:22,Phil Collins,Another Day in Paradise - 2016 Remaster,322133
2022-09-16 12:24,J.I the Prince of N.Y,Need Me,151640
2022-09-16 12:29,Justin Timberlake,Suit & Tie (feat. JAY Z) (feat. Jay-Z) - [Radio Edit],269146
2022-09-16 12:33,Ciscero,"Good To Know (feat. Masego, Kp & Ambriia)",241755
2022-09-16 12:39,J. Cole,Change,331480
2022-09-16 12:42,The Cavemen.,Me You I,181301
2022-09-16 12:45,Kenzie Smith Piano,"Sadness and Sorrow (From ""Naruto"")",179670
2022-09-16 13:47,Calum Scott,Biblical,76060
2022-09-16 13:48,Mac Miller,Weekend (feat. Miguel),1941
2022-09-16 13:48,Calum Scott,Biblical,2368
2022-09-16 13:48,The Northern Boys,Party Time,16597
2022-09-16 14:34,Juice WRLD,Righteous,0
2022-09-16 14:34,Russ,Ride Slow,618
2022-09-16 14:34,Shakira,Hips Don't Lie (feat. Wyclef Jean),0
2022-09-16 14:34,Chris James,Not Angry,810
2022-09-16 14:34,Faster Pussycat,House of Pain,703
2022-09-16 14:34,David Tv Barnes,Only In LA - skit version,768
2022-09-16 14:34,Lil Wayne,So Special,682
2022-09-16 14:34,Mac Miller,Weekend (feat. Miguel),682
2022-09-16 14:48,Kendrick Lamar,Money Trees,35264
2022-09-16 14:48,JAE5,Dimension (feat. Skepta & Rema),820
2022-09-16 14:48,JAE5,Dimension (feat. Skepta & Rema),1020
2022-09-16 14:48,Gorillaz,Aries (feat. Peter Hook and Georgia),570
2022-09-16 14:48,NIKI,Oceans & Engines,700
2022-09-16 14:48,DJ Khaled,"SORRY NOT SORRY (feat. Nas, JAY-Z & James Fauntleroy) - Harmonies by The Hive",660
2022-09-16 14:48,DJ Khaled,"SORRY NOT SORRY (feat. Nas, JAY-Z & James Fauntleroy) - Harmonies by The Hive",3260
2022-09-16 14:48,BADBADNOTGOOD,Love Proceeding,740
2022-09-16 14:48,Rihanna,What's My Name?,0
2022-09-16 14:50,Rihanna,What's My Name?,112330
2022-09-16 20:17,,Minions: The Rise of Gru,11413
2022-09-16 22:19,Alabama 3,Woke Up This Morning,185109
2022-09-16 23:19,,Minions: The Rise of Gru,31400
2022-09-17 10:50,Naïka,Head in the Clouds,157699
2022-09-17 10:54,Maroon 5,Sunday Morning,243165
2022-09-17 19:07,Israel Kamakawiwo'ole,Somewhere Over The Rainbow_What A Wonderful World,304554
2022-09-17 19:07,David Kushner,Mr. Forgettable,1813
2022-09-17 19:11,Obongjayar,Gone Girl,253685
2022-09-17 19:15,Juice WRLD,Come & Go (with Marshmello),205484
2022-09-17 19:16,Show Dem Camp,What You Want,960
2022-09-17 19:16,Rxseboy,when we were 16,63221
2022-09-17 19:16,Mac Miller,2009,896
2022-09-17 19:18,Tracy Chapman,Fast Car,789
2022-09-17 19:18,Drake,Lemon Pepper Freestyle (feat. Rick Ross),1194
2022-09-17 19:18,Show Dem Camp,Up To You - Ikon Mix,703
2022-09-17 19:18,Lil Wayne,How To Love,0
2022-09-17 19:18,Mike Posner,I Took A Pill In Ibiza,768
2022-09-17 19:18,Hans Zimmer,Cornfield Chase,0
2022-09-17 19:18,Alexander 23,IDK You Yet,1450
2022-09-17 19:18,Yinka Bernie,It's Okay to Cry,511
2022-09-17 19:18,Bryson Tiller,Exchange,91285
2022-09-17 19:18,Adekunle Gold,High,447
2022-09-17 19:18,Emotional Oranges,Sundays,9273
2022-09-18 05:37,Emotional Oranges,Sundays,179689
2022-09-18 05:41,Sebastian Yatra,Dos Oruguitas,214613
2022-09-18 05:48,Asake,Trabaye,96494
2022-09-18 05:49,Dai Verse,Your Body (Cocaine),0
2022-09-18 05:49,Billie Eilish,lovely (with Khalid),97365
2022-09-18 05:49,Khalid,8TEEN,1045
2022-09-18 05:49,The Notorious B.I.G.,Juicy,853
2022-09-18 05:49,Hans Zimmer,Cornfield Chase - Piano Version,789
2022-09-18 05:52,Dai Verse,Your Body (Cocaine),146521
2022-09-18 05:57,Khalid,8TEEN,228600
2022-09-18 05:58,Måneskin,Beggin',2218
2022-09-18 05:58,Wesley Joseph,Martyrs,1365
2022-09-18 05:58,Giveon,Still Your Best,1471
2022-09-18 05:58,Kizz Daniel,Buga (Lo Lo Lo),82075
2022-09-18 06:03,Warren G,This D.J.,1045
2022-09-18 06:03,Burna Boy,For My Hand (feat. Ed Sheeran),85418
2022-09-18 06:11,Coldplay,Adventure of a Lifetime,853
2022-09-18 06:11,Bruno Mars,Smokin Out The Window,4117
2022-09-18 06:11,Russ,"Psycho, Pt. 2",1002
2022-09-18 06:11,Ryn Weaver,Traveling Song,746
2022-09-18 06:11,Jeremy Zucker,you were good to me,533
2022-09-18 06:11,Burna Boy,Vanilla,411829
2022-09-18 06:11,Cruel Santino,Settle Down,0
2022-09-18 06:11,Kota the Friend,Emotionally Dumb,4737
2022-09-18 06:22,Kanye West,Jonah,895
2022-09-18 06:22,MarMar Oso,Ruthless (Nice Guys Always Finish Last),1045
2022-09-18 06:22,DC,Paro(noia),638464
2022-09-18 06:22,Summers Sons,Call It Love,1173
2022-09-18 06:22,Topic,Why Do You Lie To Me (feat. Lil Baby),938
2022-09-18 06:22,Lojay,Monalisa,789
2022-09-18 06:32,Kina,Get You The Moon (feat. Snøw),0
2022-09-18 06:32,Kanye West,Moon,0
2022-09-18 06:32,DJ Khaled,GRATEFUL (feat. Vory),981
2022-09-18 06:32,Vwillz,Falling Slowly,981
2022-09-18 06:32,Naughty Boy,Runnin' (Lose It All),746
2022-09-18 06:32,Topic,Why Do You Lie To Me (feat. Lil Baby),1066
2022-09-18 06:32,Lojay,Monalisa,13504
2022-09-18 06:32,Magixx,Shaye,789
2022-09-18 06:36,Naughty Boy,Runnin' (Lose It All),213019
2022-09-18 06:38,Kanye West,Moon,156091
2022-09-18 06:41,Victony,Apollo,170000
2022-09-18 06:44,Jeremy Zucker,comethru,1045
2022-09-18 06:44,Drake,Yebba’s Heartbreak,1151
2022-09-18 06:44,Mac Miller,Dang! (feat. Anderson .Paak),938
2022-09-18 06:44,Filmore Beats,Losing Interest,4373
2022-09-18 06:44,Yung Lean,Ginseng Strip 2002,11765
2022-09-18 06:44,Falz,Knee Down,147326
2022-09-18 06:44,Is0kenny,RUN!,2048
2022-09-18 06:46,CRIM,DRUGS & NICOTINE,140400
2022-09-18 06:50,Kendrick Lamar,Rich Spirit,202285
2022-09-18 06:52,Tate McRae,you broke me first,1663
2022-09-18 06:52,Hayd,Changes,853
2022-09-18 06:52,Giveon,Remind Me,810
2022-09-18 06:52,Giveon,Remind Me,3776
2022-09-18 06:52,Fireboy DML,Timoti,84858
2022-09-18 06:52,Hayd,Closure,2282
2022-09-18 06:52,Sasha Alex Sloan,Again,0
2022-09-18 06:52,Giggs,The Essence,938
2022-09-18 06:52,Burna Boy,Last Last,1471
2022-09-18 06:52,Burna Boy,Last Last,853
2022-09-18 06:52,Arz,Alone With You,383
2022-09-18 07:00,Erick the Architect,Let It Go,1493
2022-09-18 07:00,Sam Smith,Lay Me Down,1194
2022-09-18 07:00,Sasha Alex Sloan,Again,5589
2022-09-18 07:00,Burna Boy,Last Last,490123
2022-09-18 07:06,Dave,Law Of Attraction (feat. Snoh Aalegra),36903
2022-09-18 07:06,Cafuné,Tek It,313316
2022-09-18 09:11,Moneda Dura,Luna llena,141994
2022-09-18 15:03,ASTN,Flowers,1813
2022-09-18 15:09,Giveon,Still Your Best,330363
2022-09-18 15:13,Brett Young,Back On The Wagon,213813
2022-09-18 15:47,Eminem,Stan,120018
2022-09-18 16:10,Eminem,Stan,800074
2022-09-18 16:11,Jeff Buckley,Hallelujah,298
2022-09-18 16:11,Kanye West,24,746
2022-09-18 16:11,Kanye West,24,469
2022-09-18 16:11,Lil Wayne,Abortion,0
2022-09-18 16:11,Snoop Dogg,Nuthin But A G'Thang,69228
2022-09-18 16:11,Tion Wayne,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",85
2022-09-18 16:11,Joey Bada$$,Survival Tactics,853
2022-09-18 16:11,Magixx,Shaye,725
2022-09-18 16:15,Kanye West,24,3505
2022-09-18 16:15,Lil Wayne,Abortion,223920
2022-09-18 16:16,Tion Wayne,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",84544
2022-09-18 16:18,Kauai45,Just The Two of Us,100714
2022-09-18 16:21,Tion Wayne,IFTK,190684
2022-09-18 16:22,Jeremy Zucker,comethru,767
2022-09-18 16:22,Timaya,Cold Outside,47172
2022-09-18 16:22,Ryn Weaver,Pierre,0
2022-09-18 16:22,Traffic,Dear Mr. Fantasy,277
2022-09-18 16:22,J. Cole,i n t e r l u d e,0
2022-09-18 16:22,Devmaccc,Hidden Message,895
2022-09-18 16:22,Frank Ocean,Provider,682
2022-09-18 16:22,Arz,Alone With You,1045
2022-09-18 16:24,Powfu,I Can't Sleep,2368
2022-09-18 16:24,Skiibii,Trenches,1792
2022-09-18 16:24,Mohbad,Backside,133183
2022-09-18 16:24,Obongjayar,All the Difference,2432
2022-09-18 16:24,Łaszewo,Til U Hate Me - Acoustic,1109
2022-09-18 16:25,Kanye West,Keep My Spirit Alive,2986
2022-09-18 16:25,Russ,MISUNDERSTOOD,703
2022-09-18 16:25,Lexii Alijai,Hoodie SZN,1215
2022-09-18 16:26,2Pac,Ghetto Gospel,576
2022-09-18 16:26,Miguel,Come Through and Chill (feat. J. Cole & Salaam Remi),490
2022-09-18 16:26,Joey Bada$$,TEMPTATION,853
2022-09-18 16:26,Calum Scott,Biblical,91562
2022-09-18 16:30,Kaiit,Miss Shiney,640
2022-09-18 16:30,J.I the Prince of N.Y,Need Me,4208
2022-09-18 16:30,ArrDee,Come & Go,703
2022-09-18 16:30,Sainté,On Me,853
2022-09-18 16:30,Joji,SLOW DANCING IN THE DARK,746
2022-09-18 16:30,Pheelz,Electricity,253403
2022-09-18 16:30,boylife,peas,597
2022-09-18 16:31,Matt Forbes,Gloomy Sunday,0
2022-09-18 16:31,M.I. Abaga,Bigger (feat. Olamide & Nas),1045
2022-09-18 16:31,Pardyalone,Not a Home,0
2022-09-18 16:31,Frankie Stew and Harvey Gunn,Tears on my Window,1109
2022-09-18 16:34,M.I. Abaga,Bigger (feat. Olamide & Nas),202886
2022-09-18 16:34,tobi lou,Cheap Vacations (feat. Glassface),1258
2022-09-18 16:34,Frankie Stew and Harvey Gunn,Tears on my Window,22789
2022-09-18 16:37,The Kid LAROI,Thousand Miles,164781
2022-09-18 16:37,Skeeter Davis,The End of the World,18526
2022-09-18 16:59,Harry Styles,As It Was,146912
2022-09-18 17:01,Kevo Muney,Leave Some Day,175386
2022-09-18 17:06,Khalid,Better,229320
2022-09-18 17:07,Rihanna,What's My Name?,68896
2022-09-18 19:56,Akon,Lonely,465048
2022-09-18 19:59,Asake,Baba God,164125
2022-09-18 20:03,Foster The People,Pumped Up Kicks,239600
2022-09-18 20:06,Rema,Bounce,187782
2022-09-18 20:09,Diplo,Don't Forget My Love,199090
2022-09-19 11:23,Shakira,Hips Don't Lie (feat. Wyclef Jean),122802
2022-09-19 11:23,Chike,Hard to Find,2453
2022-09-19 17:49,Tom Odell,Another Love,2389
2022-09-19 17:51,slō,another love - slowed + reverb,102933
2022-09-19 19:23,Tom Odell,Another Love,582898
2022-09-19 19:25,Emma Louise,Jungle,150464
2022-09-19 19:25,Travis Scott,WAKE UP,2367
2022-09-19 20:02,Chike,Hard to Find,148352
2022-09-20 10:24,Chike,Hard to Find,188937
2022-09-20 10:28,Lil Wayne,Nightmares Of The Bottom,281080
2022-09-20 10:28,Polo G,Chosen 1,1600
2022-09-20 10:28,BENJI PATTERSON,Lava Lamps,3350
2022-09-20 10:28,Kendrick Lamar,Rich Spirit,725
2022-09-20 10:31,Polo G,Chosen 1,127200
2022-09-20 10:34,Tate McRae,you broke me first,9670
2022-09-20 10:34,Doja Cat,Kiss Me More (feat. SZA),2111
2022-09-20 10:34,88-Keys,That's Life (feat. Mac Miller & Sia),1380
2022-09-20 10:34,Kendrick Lamar,Rich Spirit,202285
2022-09-20 10:35,Mut4y,Feeling U,32370
2022-09-20 10:38,Kodaline,All I Want,4080
2022-09-20 10:38,Pheelz,Finesse,140240
2022-09-20 10:38,SL,Tropical,1520
2022-09-20 10:38,Rema,Mara,35730
2022-09-20 10:38,Birdy,People Help the People,1410
2022-09-20 10:38,BNXN fka Buju,Outside,2440
2022-09-20 10:38,Fort Atlantic,Let Your Heart Hold Fast,1360
2022-09-20 10:38,Bob Moses,Writing On The Wall,0
2022-09-20 10:50,Rema,Mara,133090
2022-09-20 10:53,Magixx,Shaye,169043
2022-09-20 10:55,Neon Trees,Everybody Talks,1240
2022-09-20 10:55,Ajebo Hustlers,Solace,120000
2022-09-20 10:55,Miley Cyrus,Prisoner (feat. Dua Lipa),1040
2022-09-20 10:55,Phora,room 427,21786
2022-09-20 11:03,Central Cee,Doja,1320
2022-09-20 11:03,Powfu,the long way home (feat. Sara Kays & Sarcastic Sounds),500
2022-09-20 11:03,Show Dem Camp,Tropicana,19690
2022-09-20 11:03,Show Dem Camp,Popping,208320
2022-09-20 11:03,Shocktown,CEDAR,4580
2022-09-20 11:03,Samm Henshaw,How Does It Feel?,820
2022-09-20 11:03,Mac Miller,Kool Aid & Frozen Pizza,410
2022-09-20 11:03,Timmies,Loosing Interest,890
2022-09-20 11:04,SAINt JHN,Monica Lewinsky (feat. A Boogie Wit da Hoodie),64990
2022-09-20 11:07,Future,BACK TO THE BASICS,3650
2022-09-20 11:07,Tony22,earth boy,177870
2022-09-20 11:07,Paycheck,losing interest,1060
2022-09-20 11:08,Joe James,Mumzy,1300
2022-09-20 11:08,Zai1k,Dump It Dummy (feat. 2rare),2160
2022-09-20 11:08,Lewis Capaldi,Someone You Loved,1610
2022-09-20 11:08,Lojay,Monalisa,1730
2022-09-20 11:11,Burna Boy,Different Size (feat. Victony),209968
2022-09-20 11:14,The Kid LAROI,Thousand Miles,164781
2022-09-20 11:18,DC,Bobby & Rowdy (feat. Knucks),261960
2022-09-20 11:22,Her's,What Once Was,223019
2022-09-20 11:42,Tems,Free Mind,171670
2022-09-20 20:42,MF DOOM,Rhymes Like Dimes,258613
2022-09-21 12:21,Rod Wave,Alone,49642
2022-09-21 12:24,Rod Wave,Alone,180501
2022-09-21 12:27,Rod Wave,Yungen (feat. Jack Harlow),226115
2022-09-21 12:30,Rod Wave,Never Get Over Me,170126
2022-09-21 12:33,Rod Wave,Stone Rolling,180705
2022-09-21 12:36,Rod Wave,I Know It,157546
2022-09-21 12:39,Rod Wave,Forever,214185
2022-09-21 12:43,Rod Wave,No Deal,187730
2022-09-21 12:46,Rod Wave,Quiet Storm (feat. December Joy),223410
2022-09-21 12:49,Rod Wave,Sweet Little Lies,174750
2022-09-21 12:52,Rod Wave,Rockstar Heart,137967
2022-09-21 12:54,Rod Wave,Fading,163500
2022-09-21 12:57,Rod Wave,Time Kills (Love Birds),173417
2022-09-21 12:58,Rod Wave,Druski Phone Skit,43515
2022-09-21 13:01,Rod Wave,Keep Going,190967
2022-09-21 13:03,Rod Wave,Never Find Us,128780
2022-09-21 13:06,Rod Wave,Mafia,153808
2022-09-21 13:09,Rod Wave,Me vs. The World,165000
2022-09-21 13:12,Rod Wave,Pieces,208192
2022-09-21 13:13,Rod Wave,Pt. II,66271
2022-09-21 13:16,Rod Wave,Everything,160000
2022-09-21 13:19,Rod Wave,Married Next Year,190807
2022-09-21 13:22,Rod Wave,Better,175609
2022-09-21 13:25,Rod Wave,By Your Side,194050
2022-09-21 13:30,Rod Wave,Cold December,192021
2022-09-21 13:35,DJ Khaled,BEAUTIFUL (feat. Future & SZA),223232
2022-09-21 13:37,Yatta Bandz,Phone Calls,142000
2022-09-21 13:42,FCG Heem,Focus,149185
2022-09-21 13:44,Rod Wave,Weight On My Shoulders,69651
2022-09-21 13:47,Rod Wave,Alone,191158
2022-09-21 13:48,Rod Wave,Yungen (feat. Jack Harlow),8931
2022-09-21 14:02,Rod Wave,Yungen (feat. Jack Harlow),0
2022-09-21 14:39,Rod Wave,Yungen (feat. Jack Harlow),226115
2022-09-21 15:04,Rod Wave,Never Get Over Me,170126
2022-09-21 15:07,Rod Wave,Stone Rolling,180705
2022-09-21 15:10,Rod Wave,I Know It,157546
2022-09-21 15:13,Rod Wave,Forever,214185
2022-09-21 15:16,Rod Wave,No Deal,187730
2022-09-21 15:20,Rod Wave,Quiet Storm (feat. December Joy),223410
2022-09-21 15:23,Rod Wave,Sweet Little Lies,174750
2022-09-21 15:26,Rod Wave,Rockstar Heart,137967
2022-09-21 15:28,Rod Wave,Fading,163500
2022-09-21 15:30,Rod Wave,Druski Phone Skit,2550
2022-09-21 15:30,Rod Wave,Time Kills (Love Birds),112192
2022-09-21 15:33,Rod Wave,Keep Going,190967
2022-09-21 15:36,Rod Wave,Never Find Us,128780
2022-09-21 15:38,Rod Wave,Mafia,153808
2022-09-21 15:41,Rod Wave,Pieces,2330
2022-09-21 15:41,Rod Wave,Me vs. The World,143762
2022-09-21 15:41,Rod Wave,Me vs. The World,3300
2022-09-21 15:43,Rod Wave,Pieces,125490
2022-09-21 15:47,Drake,Chicago Freestyle (feat. Giveon),220487
2022-09-21 16:03,Juice WRLD,Lucid Dreams,239835
2022-09-21 16:06,Imagine Dragons,Demons,177506
2022-09-21 16:10,Russ,3:15 (Breathe),1050
2022-09-21 16:10,Khalid,8TEEN,3613
2022-09-21 16:10,Frank Ocean,Pink + White,184516
2022-09-21 16:13,SAINt JHN,Wedding Day,196302
2022-09-21 16:18,Banky W.,Heaven (Susu's Song),283403
